Температура,Деформация,Время,Напряжение,Напряжение_цикла,Цикл,Угол_град,d_Д,d_В,Скорость_raw,Скорость,log_Время,T_гом,Угол_штрих
248.5,0.0,482.567,44.5044,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.181189878198905,0.5591103965702037,0.0
249.75,0.0,482.799,44.5023,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.181669531203968,0.5604501607717042,0.0
250.25,0.0,483.032,44.5009,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.182151020233564,0.5609860664523044,0.0
250.75,0.0,483.265,44.5059,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.182632277543041,0.5615219721329046,0.0
250.5,0.0,483.497,44.502,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.183111239361186,0.5612540192926044,0.0
250.5,0.0,483.73,44.5018,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.183592034891002,0.5612540192926044,0.0
250.25,0.0,483.963,44.4976,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.184072599367561,0.5609860664523044,0.0
250.75,0.0,484.195,44.5,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.184550871987944,0.5615219721329046,0.0
251.0,0.0,484.428,44.5022,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.185030976012834,0.5617899249732047,0.0
251.0,0.0,484.661,44.5031,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.185510849648456,0.5617899249732047,0.0
251.5,0.0,484.893,44.5055,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.185988435051655,0.5623258306538049,0.0
251.5,0.0,485.126,44.5009,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.186467849557879,0.5623258306538049,0.0
251.5,0.0,485.359,44.5058,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.186947034335964,0.5623258306538049,0.0
252.0,0.0,485.591,44.5009,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.187423934494035,0.5628617363344052,0.0
251.75,0.0,485.824,44.4997,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.187902661459306,0.562593783494105,0.0
251.75,0.0,486.057,44.5012,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.188381159354728,0.562593783494105,0.0
251.75,0.0,486.289,44.5052,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.188857376231248,0.562593783494105,0.0
251.75,0.0,486.522,44.5049,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.189335417624784,0.562593783494105,0.0
251.75,0.0,486.755,44.5081,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.189813230603932,0.562593783494105,0.0
251.75,0.0,486.987,44.5047,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.190288766154051,0.562593783494105,0.0
251.5,0.0,487.22,44.4966,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.190766123936621,0.5623258306538049,0.0
252.0,0.0,487.453,44.5046,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.191243253957458,0.5628617363344052,0.0
252.25,0.0,487.685,44.5065,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.191718110127946,0.5631296891747052,0.0
251.25,0.0,487.918,44.5089,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.192194786251918,0.5620578778135048,0.0
251.5,0.0,488.151,44.5019,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.192671235264018,0.5623258306538049,0.0
251.5,0.0,488.383,44.4962,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.193145413993316,0.5623258306538049,0.0
251.5,0.0,488.616,44.4991,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.193621410402708,0.5623258306538049,0.0
251.0,0.0,488.849,44.5038,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.19409718034731,0.5617899249732047,0.0
251.25,0.0,489.081,44.4984,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.19457068356557,0.5620578778135048,0.0
251.25,0.0,489.314,44.502,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.195046002196095,0.5620578778135048,0.0
251.25,0.0,489.547,44.5045,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.195521095006152,0.5620578778135048,0.0
252.0,0.0,489.779,44.5078,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.195993924635291,0.5628617363344052,0.0
252.0,0.0,490.015,44.506,45,cycle_45,0.0,0.0,0.23599999999999,0.0,0.0,6.196474677226049,0.5628617363344052,0.0
252.5,0.0,490.251,44.5047,45,cycle_45,0.0,0.0,0.23599999999999,0.0,0.0,6.196955198804809,0.5633976420150053,0.0
252.75,0.0,490.483,44.5074,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.197427350993112,0.5636655948553054,0.0
253.0,0.0,490.716,44.5082,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.197901314055242,0.5639335476956056,0.0
252.75,0.0,490.955,44.5029,45,cycle_45,0.0,0.0,0.2389999999999759,0.0,0.0,6.19838724889464,0.5636655948553054,0.0
252.5,0.0,491.191,44.5063,45,cycle_45,0.0,0.0,0.23599999999999,0.0,0.0,6.19886685253988,0.5633976420150053,0.0
252.5,0.0,491.426,44.5018,45,cycle_45,0.0,0.0,0.2350000000000136,0.0,0.0,6.199344195515803,0.5633976420150053,0.0
251.5,0.0,491.662,44.5026,45,cycle_45,0.0,0.0,0.23599999999999,0.0,0.0,6.199823340535365,0.5623258306538049,0.0
251.75,0.0,491.898,44.501,45,cycle_45,0.0,0.0,0.2360000000000468,0.0,0.0,6.200302256084922,0.562593783494105,0.0
251.75,0.0,492.133,44.5018,45,cycle_45,0.0,0.0,0.2349999999999568,0.0,0.0,6.20077891453572,0.562593783494105,0.0
251.75,0.0,492.365,44.5006,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.201249265219203,0.562593783494105,0.0
251.75,0.0,492.598,44.5049,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.201721420719112,0.562593783494105,0.0
251.5,0.0,492.831,44.5002,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.202193353393409,0.5623258306538049,0.0
251.5,0.0,493.063,44.5057,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.202663039420989,0.5623258306538049,0.0
251.5,0.0,493.296,44.5016,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.203134528028502,0.5623258306538049,0.0
251.5,0.0,493.529,44.5034,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.203605794439267,0.5623258306538049,0.0
252.0,0.0,493.761,44.4997,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.204074817686753,0.5628617363344052,0.0
251.25,0.0,493.994,44.5001,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.204545641283107,0.5620578778135048,0.0
251.5,0.0,494.238,44.5018,45,cycle_45,0.0,0.0,0.2439999999999713,0.0,0.0,6.205038455098331,0.5623258306538049,0.0
252.25,0.0,494.471,44.5019,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.20550882531662,0.5631296891747052,0.0
252.75,0.0,494.704,44.4994,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.205978974390783,0.5636655948553054,0.0
253.25,0.0,494.936,44.5029,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.206446886141485,0.5642015005359057,0.0
253.25,0.0,495.169,44.5006,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.206916594497524,0.5642015005359057,0.0
253.25,0.0,495.402,44.5026,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.207386082331199,0.5642015005359057,0.0
253.75,0.0,495.634,44.5003,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.207853336296254,0.5647374062165059,0.0
254.0,0.0,495.867,44.506,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.2083223846500495,0.5650053590568059,0.0
254.0,0.0,496.1,44.5044,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.208791213100627,0.5650053590568059,0.0
254.0,0.0,496.34,44.5024,45,cycle_45,0.0,0.0,0.2399999999999522,0.0,0.0,6.20927389683149,0.5650053590568059,0.0
254.0,0.0,496.573,44.4994,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.209742279502658,0.5650053590568059,0.0
253.5,0.0,496.806,44.5056,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.210210442894201,0.5644694533762058,0.0
253.75,0.0,497.038,44.506,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.2106763793344415,0.5647374062165059,0.0
253.75,0.0,497.271,44.5009,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.211144105721029,0.5647374062165059,0.0
254.5,0.0,497.504,44.5035,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.211611613441917,0.5655412647374062,0.0
254.75,0.0,497.736,44.5012,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.21207689763466,0.5658092175777063,0.0
255.25,0.0,497.969,44.4995,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.212543969573231,0.5663451232583065,0.0
254.5,0.0,498.202,44.5003,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.213010823457449,0.5655412647374062,0.0
255.25,0.0,498.434,44.5012,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.213475457226257,0.5663451232583065,0.0
255.0,0.0,498.667,44.5067,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.213941876545673,0.5660771704180064,0.0
255.25,0.0,498.9,44.5054,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.214408078419525,0.5663451232583065,0.0
255.25,0.0,499.132,44.4992,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.214872063580324,0.5663451232583065,0.0
255.5,0.0,499.365,44.5014,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.215337832101794,0.5666130760986067,0.0
256.25,0.0,499.598,44.4988,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.21580338378394,0.5674169346195069,0.0
256.25,0.0,499.83,44.5013,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.216266722145061,0.5674169346195069,0.0
256.25,0.0,500.063,44.5073,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.216731841682178,0.5674169346195069,0.0
257.0,0.0,500.296,44.5008,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.217196744983683,0.5682207931404073,0.0
256.5,0.0,500.528,44.5035,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.2176594383459065,0.567684887459807,0.0
257.0,0.0,500.761,44.5033,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.218123910704696,0.5682207931404073,0.0
257.0,0.0,500.994,44.5016,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.218588167429067,0.5682207931404073,0.0
257.0,0.0,501.226,44.5028,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.21905021758566,0.5682207931404073,0.0
256.75,0.0,501.459,44.5043,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.219514044564618,0.5679528403001072,0.0
257.25,0.0,501.692,44.5003,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.2199776565078455,0.5684887459807074,0.0
257.0,0.0,501.924,44.5043,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.220439065244611,0.5682207931404073,0.0
257.5,0.0,502.157,44.5002,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.220902248634747,0.5687566988210074,0.0
258.0,0.0,502.39,44.504,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.221365217585351,0.5692926045016077,0.0
258.5,0.0,502.622,44.5047,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.221825986680664,0.5698285101822079,0.0
258.25,0.0,502.855,44.5048,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.222288528265542,0.5695605573419078,0.0
259.25,0.0,503.088,44.499,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.222750856004612,0.5706323687031082,0.0
258.75,0.0,503.32,44.5051,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.22321098722946,0.570096463022508,0.0
259.5,0.0,503.553,44.5001,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.223672888785241,0.5709003215434083,0.0
259.25,0.0,503.786,44.4987,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.224134577086473,0.5706323687031082,0.0
259.0,0.0,504.018,44.5055,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.2245940722045,0.5703644158628082,0.0
259.5,0.0,504.251,44.4957,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.225055335499981,0.5709003215434083,0.0
259.25,0.0,504.484,44.4978,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.225516386129725,0.5706323687031082,0.0
259.25,0.0,504.716,44.5025,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.22597524689727,0.5706323687031082,0.0
258.5,0.0,504.949,44.4965,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.226435873693927,0.5698285101822079,0.0
258.75,0.0,505.182,44.504,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.226896288411223,0.570096463022508,0.0
257.75,0.0,505.414,44.5033,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.227354516577361,0.5690246516613076,0.0
257.75,0.0,505.647,44.5019,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.227814508629386,0.5690246516613076,0.0
258.0,0.0,505.88,44.5021,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.228274289186007,0.5692926045016077,0.0
258.0,0.0,506.112,44.5041,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.228731886492589,0.5692926045016077,0.0
257.75,0.0,506.345,44.5009,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.229191245546935,0.5690246516613076,0.0
257.75,0.0,506.578,44.5039,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.229650393687421,0.5690246516613076,0.0
257.5,0.0,506.81,44.5038,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.230107361869115,0.5687566988210074,0.0
258.0,0.0,507.043,44.5024,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.230566089665531,0.5692926045016077,0.0
257.5,0.0,507.276,44.5003,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.231024607127237,0.5687566988210074,0.0
257.5,0.0,507.508,44.5014,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.231480947911566,0.5687566988210074,0.0
258.0,0.0,507.741,44.4981,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.231939046182637,0.5692926045016077,0.0
258.0,0.0,507.974,44.501,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.232396934695768,0.5692926045016077,0.0
258.25,0.0,508.206,44.4977,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.232852649803147,0.5695605573419078,0.0
258.25,0.0,508.439,44.4983,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.233310120274338,0.5695605573419078,0.0
259.25,0.0,508.672,44.5028,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.233767381561989,0.5706323687031082,0.0
259.5,0.0,508.904,44.5005,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.234222472705767,0.5709003215434083,0.0
260.0,0.0,509.137,44.5022,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.234679317095458,0.5714362272240086,0.0
260.5,0.0,509.37,44.4991,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.2351359528736525,0.5719721329046088,0.0
260.25,0.0,509.602,44.5032,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.235590421760151,0.5717041800643087,0.0
260.5,0.0,509.835,44.5037,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.236046641779675,0.5719721329046088,0.0
260.5,0.0,510.068,44.5002,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.236502653757402,0.5719721329046088,0.0
260.25,0.0,510.3,44.4993,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.236956502085953,0.5717041800643087,0.0
260.5,0.0,510.533,44.504,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.237412099439638,0.5719721329046088,0.0
260.0,0.0,510.766,44.5,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.237867489318894,0.5714362272240086,0.0
260.75,0.0,510.998,44.5003,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.238320718781878,0.5722400857449089,0.0
260.75,0.0,511.231,44.499,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.23877569516708,0.5722400857449089,0.0
260.75,0.0,511.464,44.5023,45,cycle_45,0.0,0.0,0.2330000000000041,0.0,0.0,6.2392304646429055,0.5722400857449089,0.0
260.75,0.0,511.696,44.5019,45,cycle_45,0.0,0.0,0.2320000000000277,0.0,0.0,6.23968307692579,0.5722400857449089,0.0
260.25,0.0,511.929,44.5024,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.240137434032936,0.5717041800643087,0.0
260.5,0.0,512.162,44.5069,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.240591584793453,0.5719721329046088,0.0
260.5,0.0,512.394,44.5043,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.241043581574826,0.5719721329046088,0.0
260.5,0.0,512.627,44.5022,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.241497321087451,0.5719721329046088,0.0
259.75,0.0,512.86,44.5008,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.241950854813899,0.5711682743837084,0.0
260.0,0.0,513.092,44.5042,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.242402237765514,0.5714362272240086,0.0
260.0,0.0,513.325,44.5037,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.242855361360294,0.5714362272240086,0.0
260.25,0.0,513.558,44.5057,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.2433082797270725,0.5717041800643087,0.0
260.25,0.0,513.79,44.5046,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.243759050513878,0.5717041800643087,0.0
260.5,0.0,514.023,44.5002,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.244211559860674,0.5719721329046088,0.0
260.0,0.0,514.256,44.506,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.244663864535373,0.5714362272240086,0.0
260.5,0.0,514.488,44.4985,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.245114024815555,0.5719721329046088,0.0
260.5,0.0,514.721,44.5015,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.245565921577444,0.5719721329046088,0.0
260.5,0.0,514.954,44.4975,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.246017614220885,0.5719721329046088,0.0
260.5,0.0,515.186,44.503,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.2464671656459,0.5719721329046088,0.0
260.5,0.0,515.419,44.5009,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.246918451479213,0.5719721329046088,0.0
261.0,0.0,515.652,44.5011,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.247369533745487,0.5725080385852089,0.0
260.75,0.0,515.884,44.5071,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.2478184779601,0.5722400857449089,0.0
260.0,0.0,516.117,44.5018,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.248269154514461,0.5714362272240086,0.0
260.75,0.0,516.35,44.5065,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.24871962805096,0.5722400857449089,0.0
261.25,0.0,516.582,44.5011,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.249167966693278,0.5727759914255091,0.0
260.75,0.0,516.815,44.5045,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.2496180356116415,0.5722400857449089,0.0
260.75,0.0,517.048,44.4996,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.250067902059096,0.5722400857449089,0.0
260.25,0.0,517.28,44.5003,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.25051563676061,0.5717041800643087,0.0
261.0,0.0,517.513,44.5034,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.250965099679288,0.5725080385852089,0.0
260.75,0.0,517.746,44.5025,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.251414360671806,0.5722400857449089,0.0
261.25,0.0,517.978,44.5039,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.251861493057421,0.5727759914255091,0.0
261.5,0.0,518.211,44.5004,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.252310351606129,0.5730439442658092,0.0
261.0,0.0,518.444,44.5039,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.252759008771228,0.5725080385852089,0.0
261.5,0.0,518.676,44.508,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.253205540459301,0.5730439442658092,0.0
262.0,0.0,518.909,44.5104,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.253653796261187,0.5735798499464094,0.0
262.0,0.0,519.142,44.5057,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.254101851219834,0.5735798499464094,0.0
261.25,0.0,519.374,44.4994,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.254547783822205,0.5727759914255091,0.0
261.75,0.0,519.607,44.5036,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.254995438493887,0.5733118971061093,0.0
262.0,0.0,519.84,44.5033,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.255442892860527,0.5735798499464094,0.0
262.25,0.0,520.072,44.4984,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.255888227982561,0.5738478027867095,0.0
262.0,0.0,520.305,44.5041,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.256335283134163,0.5735798499464094,0.0
262.25,0.0,520.538,44.5017,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.256782138516761,0.5738478027867095,0.0
262.0,0.0,520.77,44.4999,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.257226877757376,0.5735798499464094,0.0
262.25,0.0,521.003,44.5001,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.257673334992561,0.5738478027867095,0.0
262.25,0.0,521.236,44.5008,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.258119592992629,0.5738478027867095,0.0
262.0,0.0,521.468,44.5093,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.258563737944336,0.5735798499464094,0.0
262.5,0.0,521.701,44.5024,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.259009598860341,0.5741157556270097,0.0
262.75,0.0,521.934,44.5017,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.259455261072979,0.5743837084673097,0.0
263.0,0.0,522.166,44.5039,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.259898813321911,0.5746516613076098,0.0
263.0,0.0,522.399,44.5043,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.260344079509581,0.5746516613076098,0.0
263.25,0.0,522.632,44.5025,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.260789147523511,0.5749196141479099,0.0
263.5,0.0,522.864,44.5045,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.26123210864946,0.57518756698821,0.0
263.0,0.0,523.097,44.5041,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.261676781693283,0.5746516613076098,0.0
263.5,0.0,523.33,44.5022,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.262121257090876,0.57518756698821,0.0
264.0,0.0,523.562,44.5017,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.262563628667327,0.5757234726688103,0.0
264.0,0.0,523.795,44.5005,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.263007710145469,0.5757234726688103,0.0
263.75,0.0,524.028,44.5012,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.2634515945027855,0.5754555198285102,0.0
264.5,0.0,524.26,44.4973,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.263893378096949,0.5762593783494104,0.0
265.0,0.0,524.493,44.4986,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.264336869581283,0.5767952840300107,0.0
265.25,0.0,524.726,44.5061,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.264780164468105,0.5770632368703108,0.0
265.5,0.0,524.958,44.5025,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.2652213616409504,0.5773311897106109,0.0
266.5,0.0,525.191,44.503,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.265664264697094,0.5784030010718113,0.0
266.0,0.0,525.424,44.5062,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.266106971676959,0.5778670953912112,0.0
267.0,0.0,525.656,44.4976,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.266547583983248,0.5789389067524116,0.0
267.0,0.0,525.889,44.4994,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.266989900170594,0.5789389067524116,0.0
267.0,0.0,526.122,44.5013,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.267432020800825,0.5789389067524116,0.0
267.25,0.0,526.354,44.5004,45,cycle_45,0.0,0.0,0.2320000000000845,0.0,0.0,6.267872049789144,0.5792068595927117,0.0
267.5,0.0,526.587,44.5034,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.268313780660897,0.5794748124330118,0.0
267.25,0.0,526.82,44.4956,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.268755316492638,0.5792068595927117,0.0
267.5,0.0,527.052,44.4993,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.269194763705432,0.5794748124330118,0.0
267.25,0.0,527.285,44.5041,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.269635910808636,0.5792068595927117,0.0
267.0,0.0,527.518,44.5034,45,cycle_45,0.0,0.0,0.2330000000000609,0.0,0.0,6.270076863386885,0.5789389067524116,0.0
267.0,0.0,527.75,44.5013,45,cycle_45,0.0,0.0,0.2319999999999709,0.0,0.0,6.270515730360488,0.5789389067524116,0.0
267.0,0.0,527.983,44.5026,45,cycle_45,0.0,0.0,0.2329999999999472,0.0,0.0,6.270956295236063,0.5789389067524116,0.0
